00000000
00000000
027cefa5
fd8311e7
034d5b4a
fcb2a6a2
03d1f2ac
fc2e0f72
04252b0c
fbdad72d
045a422e
fba5c01b
047c7546
fb838d0d
0492955a
fb6d6d00
04a0d24b
fb5f3019
04a9da6f
fb5627f8
04af5025
fb50b245
04b230ce
fb4dd1a0
04b3204d
fb4ce223
04b2517a
fb4db0fc
04b00475
fb4ffe06
04ac1967
fb53e915
04a67161
fb599122
049ebca8
fb6145db
0494a9c7
fb6b58bc
0487d5c6
fb782cc0
0477cb14
fb883776
04640cea
fb9bf5a3
044c0c55
fbb3f639
042f2d8d
fbd0d4ff
040ce4b0
fbf31dd7
03e47814
fc1b8a6a
03b4e08c
fc4b21ef
037ce0e4
fc83218e
033acb3a
fcc53727
02ec9a05
fd136849
029058b5
fd6fa983
02248119
fddb8104
01a928e4
fe56d915
0121992b
fede68a5
0096254f
ff69dc56
00137f41
ffec8243
ffa5ce32
005a3331
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
00000000
